Id,MSSubClass,LotFrontage,LotArea,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
387,-0.16315626288405147,-0.5730772483889665,-0.30032527097185696,-0.22019791338511696,-0.7935230286909006,-2.3127204650875584,-2.0263933237879903,0.5409533743238875,-0.5700395447829089,0.6644598858129761,-3.728472327584454,0.9957162160504052,0.3261470129161793,0.5875923572232218,-1.0087119278272911,0.2030799325157405,-0.9455805506846194,1.4161219567366754,0.4096008884160831,-0.8197758965815006,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,2.6169551016309134,-0.21190896908752616,0.7949575152345674,0.9190190122295772,0.25653989939195304,-0.951126009205837,-0.07550120703819213,-2.359763912897113,-1.9055453493327459,-2.191848544530054,-3.7308493205835696,-0.754318081620569,1.5823262563177192,-0.4893116583990167,-1.365539486377316,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,81000
388,0.547820379174123,0.12604539743422638,-0.5222531225231287,-0.22019791338511696,-0.0692402391638641,0.3824669964972483,0.15649932723790694,-0.42811729193241316,0.8490883929279869,0.6644598858129761,0.3650580758697089,0.9957162160504052,0.3261470129161793,-1.988365293236772,0.44358415855628575,-0.3578855804320375,-0.02771646849093545,-0.8844828757718454,-0.7952065737940226,1.1246843866640162,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,0.1652458762627768,-0.21190896908752616,0.7949575152345674,-0.3159658711177475,0.25653989939195304,0.615054304933786,-1.7907942544371178,-1.0236670556726573,0.31631747178177855,0.2960107714314595,0.2903922747674387,1.6269574220372907,-0.7052264794763949,1.3615185999573052,0.8907041649779707,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,125000
389,-0.8741329049422258,1.1747293661690157,-0.1220493439405874,-0.22019791338511696,0.6550425503631725,-0.5159288240310207,0.917204341989356,0.7347675075751475,0.12561140507537338,-0.7818345363008975,0.3650580758697089,-0.5694420305845019,0.3261470129161793,0.5875923572232218,-1.0087119278272911,2.0352656804500153,0.9955941401166443,-0.8844828757718454,-0.7952065737940226,-0.8197758965815006,-0.2399916671490506,0.792388632436822,-0.762978877477837,0.1652458762627768,-0.21190896908752616,-0.4115855193698808,-0.3159658711177475,0.25653989939195304,-0.951126009205837,-0.07550120703819213,0.3124298015517985,0.31631747178177855,0.2960107714314595,0.2903922747674387,0.21106387932180645,-0.3264925828217402,0.251020444943512,0.13862294785954182,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,191000
390,0.07383595113533999,1.324541361702557,0.4450588519243153,-0.22019791338511696,2.827890918944282,-0.5159288240310207,1.1817973905985557,1.1223957740776678,0.9436969221087133,-3.6744233805286446,0.3650580758697089,-2.134600277219409,0.3261470129161793,-1.988365293236772,1.9373086594484272,-0.37598124214003037,1.5084477004024102,-0.8844828757718454,0.5561934313465903,1.1246843866640162,-0.2399916671490506,0.792388632436822,1.2251417100719388,0.1652458762627768,-0.21190896908752616,-2.824671588578777,1.5365114539032394,0.25653989939195304,0.615054304933786,-2.648440778136581,1.6485266587762544,0.31631747178177855,0.2960107714314595,0.2903922747674387,0.8224724545853109,1.3247872065925541,0.6211864966147764,0.13862294785954182,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,426000
391,-0.16315626288405147,-0.9725759031450767,-0.3012423282096721,-0.22019791338511696,-0.7935230286909006,2.179258637553786,-2.35713463454949,-1.6879091580656038,-0.5700395447829089,0.6644598858129761,0.3650580758697089,0.9957162160504052,-2.8282948281933,0.5875923572232218,-0.45403148912928476,-0.7672999265753755,-0.45908862200232736,-0.8844828757718454,0.1347398704213822,1.1246843866640162,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,1.391100488946845,-0.21190896908752616,0.7949575152345674,0.3015265705559148,0.25653989939195304,-0.951126009205837,-0.07550120703819213,-1.0236670556726573,0.31631747178177855,0.2960107714314595,0.2903922747674387,-0.754318081620569,1.2641897831278093,-0.8594777100702811,0.13862294785954182,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,119000
392,0.07383595113533999,0.0761080655897126,0.3964548183201112,-0.22019791338511696,-0.0692402391638641,-0.5159288240310207,0.9833526041416559,0.8316745742007776,-0.5700395447829089,0.6644598858129761,0.3650580758697089,-2.134600277219409,0.3261470129161793,0.5875923572232218,0.5793772950010259,-1.0274250636277726,-0.5956898039476015,-0.8844828757718454,1.8549117413715523,1.1246843866640162,-0.2399916671490506,0.792388632436822,1.2251417100719388,0.1652458762627768,-0.21190896908752616,-0.4115855193698808,0.3015265705559148,0.25653989939195304,0.615054304933786,1.6397918403607334,0.3124298015517985,0.31631747178177855,0.2960107714314595,0.2903922747674387,0.2512881276944054,2.203449846831353,-0.11914560672775235,0.8907041649779707,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,215000
393,-0.8741329049422258,-0.023766598099314952,-0.3133474837488324,-0.22019791338511696,-0.7935230286909006,1.2808628170255172,-0.4057609010566424,-1.2518273582502686,-0.5700395447829089,0.6644598858129761,0.3650580758697089,0.21313709273295162,-1.7768142144901402,1.446244907376553,-1.0087119278272911,-1.2852882429666705,-2.5224854229651523,1.4161219567366754,-0.7952065737940226,-0.8197758965815006,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,0.1652458762627768,-0.21190896908752616,0.7949575152345674,-0.9334583127914098,0.25653989939195304,-0.951126009205837,-0.07550120703819213,-1.0236670556726573,0.31631747178177855,0.2960107714314595,0.2903922747674387,-0.754318081620569,-0.7052264794763949,0.251020444943512,-0.613458269258887,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,106500
394,-0.6371406909228344,-0.023766598099314952,-0.4771339064226222,-0.22019791338511696,-1.5178058182179373,-0.5159288240310207,-1.0010952604273418,-1.6879091580656038,-0.5700395447829089,0.6644598858129761,0.3650580758697089,0.9957162160504052,0.3261470129161793,0.5875923572232218,-0.39649202453405585,-0.10454631652013777,-0.6340339953708364,1.4161219567366754,-0.7952065737940226,-0.8197758965815006,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,-1.0606087364212915,-0.21190896908752616,0.7949575152345674,-1.5509507544650722,0.25653989939195304,2.181234619073409,1.6397918403607334,-2.359763912897113,-1.9055453493327459,-2.191848544530054,0.2903922747674387,-0.754318081620569,-0.7052264794763949,-0.8594777100702811,-1.365539486377316,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,100000
395,-0.16315626288405147,-0.4732025846999389,0.01587606462681455,-0.22019791338511696,-0.7935230286909006,0.3824669964972483,-1.0341693915034917,-1.6879091580656038,-0.5700395447829089,0.6644598858129761,0.3650580758697089,0.9957162160504052,0.3261470129161793,0.5875923572232218,-1.0087119278272911,0.3772506764551716,-0.7610491294603018,0.2658195404824151,-0.11034453729055947,-0.8197758965815006,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,-1.0606087364212915,-0.21190896908752616,0.7949575152345674,-0.9334583127914098,0.25653989939195304,-0.951126009205837,-0.07550120703819213,-1.0236670556726573,0.31631747178177855,0.2960107714314595,0.2903922747674387,-0.754318081620569,-0.11440160069513361,0.251020444943512,-0.613458269258887,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,109000
396,-0.8741329049422258,-0.07370392994382872,-0.08738458035117389,-0.22019791338511696,-0.7935230286909006,0.3824669964972483,-0.5049832942850923,-1.3971879581887137,-0.5700395447829089,0.6644598858129761,0.3650580758697089,0.9957162160504052,0.3261470129161793,-1.988365293236772,0.6921546456076745,-0.36919536899953304,0.21912426379613884,1.4161219567366754,-0.7952065737940226,1.1246843866640162,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,0.1652458762627768,-0.21190896908752616,0.7949575152345674,-0.3159658711177475,0.25653989939195304,-0.951126009205837,-0.07550120703819213,-1.0236670556726573,0.31631747178177855,0.2960107714314595,0.2903922747674387,-0.400344695941698,-0.7052264794763949,-0.11914560672775235,1.6427853820963996,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,129000
397,-0.8741329049422258,-0.4732025846999389,-0.5222531225231287,-0.22019791338511696,-0.7935230286909006,-0.5159288240310207,0.024202802933307087,-0.6219314251836733,-0.5700395447829089,0.6644598858129761,0.3650580758697089,0.9957162160504052,0.3261470129161793,-1.988365293236772,0.7796146317924224,-1.0206391904872754,-0.3800037271919055,1.4161219567366754,-0.7952065737940226,-0.8197758965815006,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,-1.0606087364212915,-0.21190896908752616,0.7949575152345674,-0.3159658711177475,0.25653989939195304,-0.951126009205837,-0.07550120703819213,0.3124298015517985,0.31631747178177855,0.2960107714314595,0.2903922747674387,0.975324598401187,-0.7052264794763949,0.9913525482860407,0.8907041649779707,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,123000
398,0.07383595113533999,-0.023766598099314952,-0.45072265797354527,-0.22019791338511696,-0.7935230286909006,-0.5159288240310207,-0.30653850782819253,-1.1064667583118235,1.0327402436905735,0.6644598858129761,0.3650580758697089,0.9957162160504052,0.3261470129161793,0.5875923572232218,0.23414050742965264,-0.5524139437929605,-0.45189908611047086,1.4161219567366754,1.3487093665646448,-0.8197758965815006,-0.2399916671490506,0.792388632436822,-0.762978877477837,1.391100488946845,-0.21190896908752616,0.7949575152345674,0.9190190122295772,0.25653989939195304,0.615054304933786,1.6397918403607334,-1.0236670556726573,0.31631747178177855,0.2960107714314595,0.2903922747674387,-0.754318081620569,1.8398653060428845,0.251020444943512,-0.613458269258887,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,169500
399,-0.6371406909228344,-0.4732025846999389,-0.19816509467924673,-0.22019791338511696,-0.7935230286909006,-3.2111162856158275,-1.695652013026491,-1.6879091580656038,-0.5700395447829089,0.6644598858129761,-3.728472327584454,-1.3520211539019555,-0.7253336007869804,0.5875923572232218,-1.0087119278272911,0.8884531197059693,-0.21943742560710963,0.2658195404824151,-0.7952065737940226,-0.8197758965815006,-0.2399916671490506,-1.0219941574263889,-0.762978877477837,-1.0606087364212915,-0.21190896908752616,0.7949575152345674,-0.3159658711177475,-4.83921165410395,-0.951126009205837,-0.07550120703819213,-1.0236670556726573,-0.7946139387754837,-0.9479188865492972,-3.7308493205835696,-0.754318081620569,-0.7052264794763949,1.7316846516285695,-0.613458269258887,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,67000
400,0.07383595113533999,-0.22351592547737006,-0.3525975335273218,-0.22019791338511696,0.6550425503631725,-0.5159288240310207,1.1487232595224057,1.0739422407648527,-0.013518784896283066,-0.7818345363008975,0.3650580758697089,-0.5694420305845019,0.3261470129161793,0.5875923572232218,0.8601698822257429,-0.6519400831869212,0.0945056416706256,-0.8844828757718454,0.20803614188663577,1.1246843866640162,-0.2399916671490506,0.792388632436822,-0.762978877477837,-1.0606087364212915,-0.21190896908752616,-0.4115855193698808,0.3015265705559148,0.25653989939195304,-0.951126009205837,-0.07550120703819213,0.3124298015517985,0.31631747178177855,0.2960107714314595,0.2903922747674387,-0.754318081620569,1.8398653060428845,1.3615185999573052,0.8907041649779707,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,241000
401,1.4957892352516888,-1.5718238852792419,0.9015699449087082,-0.22019791338511696,1.379325339890209,-0.5159288240310207,0.8179819487609061,0.5409533743238875,-0.5700395447829089,-0.7818345363008975,0.3650580758697089,-0.5694420305845019,0.3261470129161793,0.5875923572232218,0.8003288390467048,-0.2131202867680948,0.4971196516145914,-0.8844828757718454,-0.7952065737940226,1.1246843866640162,-0.2399916671490506,-1.0219941574263889,1.2251417100719388,-2.2864633491053596,-0.21190896908752616,-2.824671588578777,-1.5509507544650722,0.25653989939195304,2.181234619073409,-0.933147730737655,0.3124298015517985,0.31631747178177855,0.2960107714314595,0.2903922747674387,0.21106387932180645,-0.25074580349080927,2.1018507032998337,0.13862294785954182,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,245500
